ClaimNb,Predicted
0.0,0.044853188
0.0,0.05267778
0.0,0.11519118
0.0,0.073285684
0.0,0.04388911
0.0,0.10163388
0.0,0.025105447
0.0,0.042167187
0.0,0.0916215
0.0,0.1298878
0.0,0.043230888
0.0,0.039950017
0.0,0.1025149
0.0,0.053053357
0.0,0.039877772
0.0,0.12598048
2.0,0.067093715
0.0,0.04642305
0.0,0.045704834
0.0,0.08417155
0.0,0.035877775
0.0,0.08893813
0.0,0.044246264
0.0,0.053085834
0.0,0.07729376
0.0,0.0481971
0.0,0.13640928
0.0,0.070912376
0.0,0.06128265
0.0,0.068815075
0.0,0.040760268
0.0,0.03498474
0.0,0.048681337
0.0,0.060760517
0.0,0.042451873
0.0,0.03940884
0.0,0.032881692
0.0,0.09702681
0.0,0.04777469
0.0,0.079583
0.0,0.048633892
0.0,0.05461028
0.0,0.044072654
0.0,0.038993552
0.0,0.042755928
0.0,0.08870309
0.0,0.13696367
0.0,0.03655956
1.0,0.033281192
0.0,0.043465346
0.0,0.09318
0.0,0.035842825
0.0,0.032592963
0.0,0.036981218
0.0,0.07244252
0.0,0.08041266
0.0,0.038542643
0.0,0.032037143
0.0,0.018766386
0.0,0.026217908
0.0,0.024688506
0.0,0.09728527
0.0,0.11005147
1.0,0.04686959
0.0,0.03718446
0.0,0.037855603
0.0,0.046501614
0.0,0.07330302
0.0,0.04821717
0.0,0.057038873
0.0,0.040259894
0.0,0.026844166
0.0,0.055088375
0.0,0.07436498
0.0,0.07817678
0.0,0.06195064
0.0,0.096741535
0.0,0.02420913
0.0,0.09809505
0.0,0.059978656
0.0,0.043113835
0.0,0.055466868
0.0,0.040512033
0.0,0.027853604
0.0,0.02197886
0.0,0.04764063
0.0,0.08647167
0.0,0.093195006
0.0,0.07891525
0.0,0.02994022
0.0,0.07894466
0.0,0.04872063
0.0,0.027155288
0.0,0.04826971
0.0,0.029318733
0.0,0.10354225
0.0,0.072806306
0.0,0.06437637
0.0,0.06618068
0.0,0.050882284
0.0,0.059991874
0.0,0.067974806
0.0,0.13642
0.0,0.05292365
0.0,0.028798418
0.0,0.051375955
0.0,0.079384394
0.0,0.0741115
0.0,0.048064746
0.0,0.113872476
0.0,0.049519643
0.0,0.07133818
0.0,0.0464167
0.0,0.042510983
0.0,0.041368917
0.0,0.035272717
0.0,0.07545107
0.0,0.041301884
0.0,0.03675263
0.0,0.058740746
0.0,0.0823106
0.0,0.06612955
0.0,0.07085799
0.0,0.062295087
0.0,0.07731311
1.0,0.051561028
0.0,0.036914445
0.0,0.03157425
0.0,0.055979587
0.0,0.05794078
0.0,0.05277966
0.0,0.07548486
0.0,0.06374838
0.0,0.043473244
0.0,0.06315293
0.0,0.020044796
0.0,0.07139041
0.0,0.062382214
0.0,0.06846353
0.0,0.05793407
0.0,0.059276607
0.0,0.006863398
0.0,0.09384487
0.0,0.043816403
0.0,0.038924962
0.0,0.041768137
0.0,0.060741555
0.0,0.052714266
0.0,0.11535984
0.0,0.086039275
1.0,0.007819779
0.0,0.07000896
0.0,0.04783446
0.0,0.03393375
0.0,0.040440697
0.0,0.21039587
0.0,0.017954677
0.0,0.045452982
0.0,0.03413445
0.0,0.08106986
0.0,0.06549922
0.0,0.09176719
0.0,0.057965513
0.0,0.05862894
0.0,0.04287338
0.0,0.039882638
0.0,0.039843425
0.0,0.040738896
0.0,0.09950593
0.0,0.09476057
0.0,0.08281682
1.0,0.035583165
0.0,0.039965205
0.0,0.062050343
0.0,0.10753904
0.0,0.05641091
1.0,0.05108596
0.0,0.10071158
0.0,0.11610407
0.0,0.089201
1.0,0.072004974
0.0,0.034046005
0.0,0.011074686
0.0,0.071398206
0.0,0.06944292
0.0,0.034604076
0.0,0.052715193
0.0,0.032691427
0.0,0.05217844
0.0,0.060775075
0.0,0.026662633
0.0,0.072785795
0.0,0.06564248
0.0,0.05818009
1.0,0.06336235
0.0,0.07442759
0.0,0.05855532
0.0,0.044897914
1.0,0.012696373
0.0,0.056418426
0.0,0.06165188
0.0,0.046556547
0.0,0.028893134
0.0,0.03689623
0.0,0.06880221
0.0,0.046415992
0.0,0.08607214
0.0,0.047456957
0.0,0.051305473
0.0,0.03853781
0.0,0.078907065
0.0,0.10384659
0.0,0.03708758
0.0,0.04572744
0.0,0.04149712
0.0,0.07694343
0.0,0.070429474
0.0,0.043602854
0.0,0.0723092
0.0,0.06985091
0.0,0.04450348
0.0,0.08118917
0.0,0.08176806
0.0,0.045717496
0.0,0.054200158
0.0,0.04801275
0.0,0.038884427
0.0,0.039592862
0.0,0.032874368
0.0,0.037680786
0.0,0.03620384
0.0,0.111814834
0.0,0.060181875
0.0,0.06873499
0.0,0.113297366
0.0,0.085560516
0.0,0.022607177
0.0,0.033656035
0.0,0.051798288
1.0,0.04126826
1.0,0.06962118
0.0,0.10346188
0.0,0.049491927
0.0,0.062113177
0.0,0.03989023
0.0,0.048844777
0.0,0.03837781
1.0,0.04377255
1.0,0.081166714
0.0,0.072359145
0.0,0.10013828
0.0,0.037476152
0.0,0.076734066
0.0,0.07885674
0.0,0.0796836
0.0,0.040190592
0.0,0.050564565
0.0,0.04706589
0.0,0.03880654
0.0,0.07817751
0.0,0.10230165
0.0,0.052558072
0.0,0.04301219
0.0,0.025811817
1.0,0.058691762
0.0,0.08583911
0.0,0.029271908
0.0,0.077639714
0.0,0.06839771
0.0,0.060480848
0.0,0.055254877
0.0,0.043459315
0.0,0.05888763
0.0,0.07592526
0.0,0.05704687
0.0,0.03259441
0.0,0.037912883
0.0,0.07166178
0.0,0.049532585
0.0,0.08088579
0.0,0.04021845
0.0,0.07970169
0.0,0.041314628
0.0,0.06820045
1.0,0.03041393
0.0,0.110850796
0.0,0.038135026
1.0,0.05552065
0.0,0.022714779
0.0,0.09563188
0.0,0.05726318
0.0,0.041250553
0.0,0.068649136
0.0,0.027977638
0.0,0.04112058
0.0,0.13465437
0.0,0.03469867
0.0,0.038621165
0.0,0.053744517
0.0,0.10306255
0.0,0.059154063
0.0,0.12096989
0.0,0.020845477
0.0,0.0344357
0.0,0.059519365
0.0,0.16146444
0.0,0.052365728
0.0,0.03893352
0.0,0.066279836
0.0,0.11823732
0.0,0.053285718
0.0,0.09660889
0.0,0.057323422
0.0,0.06318763
0.0,0.061682507
0.0,0.03393906
0.0,0.03987395
0.0,0.04490123
0.0,0.046701692
0.0,0.039746895
0.0,0.03917274
1.0,0.030705014
0.0,0.046688132
0.0,0.15150422
0.0,0.05220141
0.0,0.04083316
0.0,0.030407809
0.0,0.057882886
0.0,0.061063953
0.0,0.06927996
0.0,0.066957146
0.0,0.052821353
0.0,0.10633522
0.0,0.051681615
0.0,0.046868406
0.0,0.04810799
0.0,0.035956115
0.0,0.068241924
0.0,0.28661397
0.0,0.10774158
0.0,0.067474194
0.0,0.06513112
0.0,0.16139497
0.0,0.07550894
0.0,0.0570079
0.0,0.046436846
0.0,0.07536258
0.0,0.1237067
0.0,0.049605407
0.0,0.11863549
0.0,0.1467311
0.0,0.04281477
0.0,0.036929656
0.0,0.07197373
0.0,0.026860774
0.0,0.040289603
0.0,0.10160158
0.0,0.027031057
0.0,0.10005131
0.0,0.058060076
0.0,0.059840906
0.0,0.028342005
0.0,0.015624568
0.0,0.038467932
0.0,0.03724154
0.0,0.0672078
0.0,0.040778816
0.0,0.029663457
0.0,0.038401242
0.0,0.039856344
0.0,0.05100909
0.0,0.05410957
0.0,0.11667543
0.0,0.0507403
0.0,0.06785068
0.0,0.124345474
0.0,0.052859195
0.0,0.08096386
0.0,0.016169107
0.0,0.04490898
0.0,0.04840621
0.0,0.08607547
0.0,0.051826723
0.0,0.04509645
0.0,0.047948573
0.0,0.06708765
0.0,0.023953946
0.0,0.081312485
0.0,0.07012246
0.0,0.043285757
0.0,0.04425038
0.0,0.07357802
0.0,0.10615423
0.0,0.09685485
0.0,0.019073842
0.0,0.059062716
0.0,0.04504227
0.0,0.12678249
1.0,0.05236283
0.0,0.039908227
1.0,0.07437021
0.0,0.064147994
0.0,0.046973027
0.0,0.20706801
0.0,0.022973724
0.0,0.018542746
0.0,0.030090816
0.0,0.032857537
0.0,0.045380436
0.0,0.071729556
0.0,0.025970846
0.0,0.037122823
0.0,0.013558544
0.0,0.064147994
1.0,0.052330084
0.0,0.018698482
0.0,0.024432521
0.0,0.19925922
0.0,0.03481639
0.0,0.09446916
0.0,0.037545625
0.0,0.08111423
0.0,0.09862297
0.0,0.104682475
0.0,0.10328844
0.0,0.019605665
0.0,0.10411115
0.0,0.09419671
0.0,0.08197618
0.0,0.036207896
0.0,0.044343214
0.0,0.01678776
0.0,0.07216304
0.0,0.121983096
0.0,0.066263594
0.0,0.032755233
0.0,0.07005581
0.0,0.040829014
0.0,0.08753978
0.0,0.08486337
0.0,0.06483508
1.0,0.036778312
0.0,0.071443506
0.0,0.07510839
0.0,0.042493958
0.0,0.09905215
0.0,0.08266768
0.0,0.019888133
0.0,0.06529045
0.0,0.05634108
0.0,0.025612537
0.0,0.07837537
0.0,0.08099154
0.0,0.044769663
0.0,0.04761059
0.0,0.035012495
0.0,0.06483757
0.0,0.0926216
0.0,0.04502002
0.0,0.028314166
0.0,0.05333572
0.0,0.101278104
0.0,0.082723945
0.0,0.06391009
0.0,0.03305099
0.0,0.11905332
0.0,0.053229112
0.0,0.02632007
0.0,0.04134387
0.0,0.044078223
0.0,0.066040486
0.0,0.05396396
0.0,0.041017868
0.0,0.046135884
0.0,0.12855579
0.0,0.06036137
1.0,0.063931644
0.0,0.04499824
0.0,0.00887978
0.0,0.057562422
0.0,0.06384808
0.0,0.035605635
0.0,0.050512776
0.0,0.16290364
0.0,0.081818804
0.0,0.025454829
0.0,0.064762555
0.0,0.035241093
0.0,0.0841583
0.0,0.031217294
0.0,0.06076031
0.0,0.108727224
0.0,0.09152712
0.0,0.052521423
0.0,0.03643299
0.0,0.029463477
0.0,0.036480777
0.0,0.052042246
0.0,0.024740644
0.0,0.062127218
0.0,0.03663865
0.0,0.044147152
0.0,0.06457603
0.0,0.09211562
0.0,0.05160247
0.0,0.12748004
0.0,0.11597515
0.0,0.063567564
1.0,0.05067811
0.0,0.071780436
0.0,0.039055664
0.0,0.098468915
1.0,0.0722259
0.0,0.059307
0.0,0.06556275
0.0,0.052030906
0.0,0.065581195
0.0,0.13488244
0.0,0.042228438
0.0,0.019961221
0.0,0.0799171
0.0,0.0921205
0.0,0.06917991
0.0,0.022906266
0.0,0.05680461
0.0,0.042251058
0.0,0.121947855
0.0,0.059378237
0.0,0.0673189
0.0,0.047534093
0.0,0.038422104
0.0,0.037585426
0.0,0.02989464
0.0,0.039475117
0.0,0.035572104
0.0,0.09674431
0.0,0.07437728
0.0,0.020750884
0.0,0.031944565
0.0,0.041427586
0.0,0.13163888
0.0,0.02510795
0.0,0.019021155
0.0,0.034953244
0.0,0.0649091
0.0,0.030985069
0.0,0.03756914
0.0,0.046886154
0.0,0.052130368
0.0,0.04247868
0.0,0.051078655
0.0,0.047312304
0.0,0.06939009
0.0,0.033051006
0.0,0.11671101
0.0,0.058710292
0.0,0.056182396
0.0,0.04686217
0.0,0.04727981
0.0,0.038026623
0.0,0.10764804
0.0,0.07404797
0.0,0.077560395
0.0,0.06378755
0.0,0.08569987
0.0,0.040130004
0.0,0.031913947
0.0,0.06473561
0.0,0.028736388
0.0,0.05106285
1.0,0.093869835
0.0,0.06783426
0.0,0.048137844
1.0,0.030788774
0.0,0.052718412
0.0,0.054832526
0.0,0.02062095
0.0,0.07587973
0.0,0.050095767
0.0,0.121452615
0.0,0.027129078
0.0,0.05798124
0.0,0.10159826
0.0,0.06114813
0.0,0.055267576
0.0,0.11219526
0.0,0.030408999
0.0,0.05353464
0.0,0.04375214
1.0,0.053763676
0.0,0.03731065
0.0,0.056245036
0.0,0.03665768
0.0,0.07501073
0.0,0.051017895
0.0,0.035194863
0.0,0.028642625
0.0,0.018733261
0.0,0.1462724
0.0,0.061297715
0.0,0.06594209
0.0,0.052796423
0.0,0.025159016
0.0,0.040281534
0.0,0.020058822
0.0,0.10041585
0.0,0.04995229
0.0,0.07684377
0.0,0.11787431
0.0,0.054198656
0.0,0.035921566
0.0,0.06400378
2.0,0.045253657
0.0,0.056387927
0.0,0.029228754
0.0,0.030896207
0.0,0.02583456
0.0,0.036076453
0.0,0.055064358
0.0,0.07284187
0.0,0.045583036
0.0,0.16361159
0.0,0.056487042
0.0,0.025617374
0.0,0.03196835
0.0,0.0654039
0.0,0.08591647
0.0,0.059245072
0.0,0.05105917
0.0,0.043909203
1.0,0.06285743
0.0,0.0453681
0.0,0.06275805
0.0,0.05925007
0.0,0.067438774
0.0,0.04751012
0.0,0.042651266
0.0,0.047293045
0.0,0.034352094
0.0,0.1104803
0.0,0.019022116
0.0,0.057196036
0.0,0.03388474
0.0,0.050590634
0.0,0.044096764
0.0,0.04627341
0.0,0.059921872
0.0,0.06204589
0.0,0.041102607
1.0,0.04451456
0.0,0.044460997
0.0,0.047542393
0.0,0.08793464
0.0,0.12122633
0.0,0.08831843
0.0,0.033766918
0.0,0.059014715
0.0,0.055379007
0.0,0.104425326
0.0,0.037838873
0.0,0.1563361
1.0,0.041201506
0.0,0.03679026
0.0,0.0251594
0.0,0.037799053
0.0,0.037710823
0.0,0.047359683
0.0,0.043865092
0.0,0.056357525
0.0,0.03513376
0.0,0.024618326
0.0,0.096163124
0.0,0.041151397
0.0,0.031015461
0.0,0.09383392
0.0,0.029331515
0.0,0.0838999
0.0,0.120586276
0.0,0.08057068
0.0,0.07504709
0.0,0.051519763
0.0,0.06023503
0.0,0.02931816
1.0,0.044475667
0.0,0.035934433
0.0,0.031582758
0.0,0.081412464
0.0,0.07786411
0.0,0.046727374
0.0,0.04453853
0.0,0.04139076
0.0,0.047181726
0.0,0.09938802
0.0,0.08802012
0.0,0.06922911
0.0,0.034282465
0.0,0.0611069
0.0,0.035586134
1.0,0.099425115
0.0,0.044817872
0.0,0.0408884
0.0,0.02839162
0.0,0.11566745
0.0,0.061083492
2.0,0.07231634
0.0,0.03034295
0.0,0.03872105
0.0,0.05866146
0.0,0.034746684
0.0,0.07674892
0.0,0.031383112
0.0,0.080495104
0.0,0.03978218
0.0,0.009125323
0.0,0.058192577
0.0,0.08436808
0.0,0.043787435
0.0,0.046740033
0.0,0.025672046
0.0,0.10522412
0.0,0.039409254
0.0,0.06089211
0.0,0.1338077
0.0,0.07411214
0.0,0.062311575
0.0,0.053539135
0.0,0.04010003
0.0,0.020290721
0.0,0.028716445
0.0,0.07041309
0.0,0.05357486
0.0,0.026775885
0.0,0.037215997
0.0,0.026455231
0.0,0.04012742
0.0,0.046111077
0.0,0.035198487
1.0,0.038949266
0.0,0.11105906
0.0,0.033536572
0.0,0.100739
1.0,0.06683115
0.0,0.028008472
0.0,0.054552134
0.0,0.053000484
0.0,0.023605358
0.0,0.05462421
0.0,0.031056616
0.0,0.0358118
0.0,0.10564442
0.0,0.068271965
0.0,0.05729779
0.0,0.06470502
0.0,0.093008526
0.0,0.1358689
0.0,0.02814205
0.0,0.043811366
0.0,0.08758706
0.0,0.050587356
0.0,0.033793207
0.0,0.049258657
0.0,0.034727372
0.0,0.12674999
0.0,0.040863216
0.0,0.040664192
0.0,0.06320502
0.0,0.06342529
0.0,0.071187064
0.0,0.07129118
0.0,0.04968227
0.0,0.041461755
0.0,0.06729634
0.0,0.07857557
0.0,0.041674756
0.0,0.017179774
1.0,0.045198187
0.0,0.029893272
0.0,0.023239655
0.0,0.075860344
1.0,0.054422125
0.0,0.13148052
0.0,0.057373
0.0,0.057869706
0.0,0.047311537
0.0,0.0658999
0.0,0.119065635
0.0,0.025301566
0.0,0.044236794
0.0,0.06402905
0.0,0.10524156
0.0,0.048627377
0.0,0.06369538
0.0,0.09220017
0.0,0.060742583
0.0,0.06324207
0.0,0.048141975
0.0,0.05022821
0.0,0.028602961
0.0,0.036617935
0.0,0.037594765
0.0,0.039645437
0.0,0.0378239
0.0,0.068662934
0.0,0.04486551
0.0,0.06366342
0.0,0.07663548
0.0,0.022252345
0.0,0.15374944
0.0,0.020340301
0.0,0.035796147
0.0,0.06141246
0.0,0.04052096
0.0,0.057772603
0.0,0.07970287
0.0,0.060131334
0.0,0.044374708
0.0,0.021427615
0.0,0.035865683
0.0,0.120857805
0.0,0.115666315
0.0,0.0401217
0.0,0.07453567
0.0,0.089551836
0.0,0.07855837
1.0,0.06297368
0.0,0.034884177
0.0,0.09103532
0.0,0.023563353
0.0,0.033537403
0.0,0.048698172
0.0,0.07411431
0.0,0.049050145
0.0,0.035993665
0.0,0.039863266
0.0,0.03123902
0.0,0.09888554
0.0,0.039929867
0.0,0.1379661
0.0,0.027052604
0.0,0.048121043
0.0,0.028445268
0.0,0.021479214
0.0,0.037944444
0.0,0.045978636
0.0,0.049682863
0.0,0.08434037
0.0,0.06395368
0.0,0.11154279
0.0,0.098518744
0.0,0.13743229
0.0,0.05809468
0.0,0.16390553
0.0,0.08289512
0.0,0.04503179
0.0,0.05949299
0.0,0.009988919
0.0,0.057182334
0.0,0.07508742
0.0,0.07511621
0.0,0.08800621
0.0,0.040325835
0.0,0.06446745
0.0,0.044465173
0.0,0.054747995
0.0,0.065884225
0.0,0.04324705
0.0,0.040191896
0.0,0.031564828
0.0,0.1339065
0.0,0.048998833
0.0,0.06418994
0.0,0.10557837
0.0,0.069690816
0.0,0.08797604
0.0,0.08538766
0.0,0.05226061
0.0,0.07604001
0.0,0.081749424
0.0,0.08222423
0.0,0.028962005
0.0,0.04544826
0.0,0.0603559
0.0,0.10136942
0.0,0.023830233
0.0,0.086209066
0.0,0.07707893
0.0,0.043657027
0.0,0.084096484
0.0,0.10159753
0.0,0.08562128
0.0,0.052179012
0.0,0.057005715
0.0,0.1602245
0.0,0.059764083
0.0,0.08849886
0.0,0.076117985
0.0,0.07532227
0.0,0.007903502
0.0,0.061849087
0.0,0.03896203
0.0,0.038683645
0.0,0.03721848
0.0,0.019029474
0.0,0.047305156
0.0,0.13818504
0.0,0.074947946
0.0,0.07971068
0.0,0.05672073
0.0,0.025998464
0.0,0.0873445
0.0,0.050877772
0.0,0.017808447
1.0,0.042847607
0.0,0.1139564
0.0,0.045890804
0.0,0.07796933
0.0,0.040301077
0.0,0.045234777
0.0,0.040091045
0.0,0.089801714
0.0,0.05888833
0.0,0.034560837
0.0,0.06006767
0.0,0.09874308
0.0,0.078637674
0.0,0.054067813
0.0,0.04155571
0.0,0.03477493
0.0,0.0831816
0.0,0.086513594
0.0,0.06499933
0.0,0.06921351
1.0,0.031577595
0.0,0.027610514
0.0,0.042640466
0.0,0.039874844
0.0,0.048927598
0.0,0.042551704
0.0,0.023734307
0.0,0.027334567
0.0,0.035501663
0.0,0.09100967
0.0,0.033209473
0.0,0.046815872
0.0,0.048274912
0.0,0.061750855
0.0,0.049585707
0.0,0.061591115
0.0,0.053667933
0.0,0.058814134
0.0,0.035995346
0.0,0.0768537
0.0,0.04113127
0.0,0.050361715
0.0,0.047496665
0.0,0.048009314
0.0,0.08017306
0.0,0.035043143
0.0,0.037298713
0.0,0.07563488
0.0,0.080172494
0.0,0.03215611
0.0,0.014391659
0.0,0.05750921
0.0,0.0351445
0.0,0.062921956
0.0,0.09183314
0.0,0.04472573
0.0,0.071905024
0.0,0.032816548
0.0,0.055633225
0.0,0.05010458
0.0,0.06014137
0.0,0.029217886
0.0,0.074967906
0.0,0.080606185
0.0,0.017893584
0.0,0.032016113
0.0,0.05260694
0.0,0.050855696
0.0,0.035199177
0.0,0.039784763
0.0,0.078510925
0.0,0.03029264
0.0,0.03866817
0.0,0.055575345
0.0,0.035782307
0.0,0.09338455
0.0,0.038265247
0.0,0.06900434
0.0,0.020096475
0.0,0.025848005
0.0,0.097958
0.0,0.020729512
0.0,0.07711577
0.0,0.04428394
0.0,0.012199881
0.0,0.17947231
0.0,0.07472948
0.0,0.057283036
0.0,0.06524193
0.0,0.019250005
0.0,0.026435522
0.0,0.07096639
0.0,0.062091056
0.0,0.03644098
0.0,0.054394882
0.0,0.12945142
0.0,0.036027834
0.0,0.030003903
0.0,0.056384955
0.0,0.040920757
0.0,0.10660386
0.0,0.100892276
0.0,0.060620043
0.0,0.04140902
0.0,0.047041256
0.0,0.031485487
0.0,0.06758042
0.0,0.03857537
0.0,0.05850853
1.0,0.055486508
0.0,0.07768606
0.0,0.051763423
0.0,0.059487246
0.0,0.14592019
0.0,0.027223157
0.0,0.0861212
0.0,0.06261123
0.0,0.07701842
0.0,0.0368258
0.0,0.075695574
0.0,0.07618182
0.0,0.05425482
0.0,0.08555325
0.0,0.038469125
0.0,0.060541123
0.0,0.023188438
0.0,0.10514357
0.0,0.024212258
0.0,0.0256968
0.0,0.084592946
0.0,0.051836733
0.0,0.06897727
0.0,0.08343039
0.0,0.07477941
0.0,0.045723706
0.0,0.053555116
0.0,0.025341364
0.0,0.16597933
0.0,0.040499073
0.0,0.06920084
0.0,0.07162094
0.0,0.03369279
0.0,0.12997057
1.0,0.065784775
0.0,0.06917595
0.0,0.025373695
0.0,0.11444617
0.0,0.049373012
0.0,0.046762593
0.0,0.07221145
0.0,0.08540049
0.0,0.02582307
0.0,0.051498566
0.0,0.061859306
0.0,0.05586141
0.0,0.069809355
0.0,0.07259865
0.0,0.047604434
0.0,0.08089667
0.0,0.07339637
0.0,0.068930835
0.0,0.06896574
0.0,0.052097864
0.0,0.0784273
0.0,0.03793037
0.0,0.040187873
0.0,0.065499626
0.0,0.1415197
0.0,0.03837318
0.0,0.067036666
0.0,0.050435856
0.0,0.040422037
0.0,0.10679033
0.0,0.08077186
1.0,0.091732785
0.0,0.042578153
0.0,0.06176867
0.0,0.0850627
0.0,0.07290921
0.0,0.06108074
0.0,0.014511991
0.0,0.04759835
0.0,0.057774723
0.0,0.1147265
0.0,0.056155022
0.0,0.038422048
0.0,0.06328536
0.0,0.04219072
0.0,0.055217948
0.0,0.028399026
0.0,0.11190436
0.0,0.07562677
0.0,0.05549307
0.0,0.033763215
0.0,0.014686415
1.0,0.033062797
0.0,0.07829562
0.0,0.09883864
0.0,0.0732925
0.0,0.044729676
0.0,0.049328655
0.0,0.059380375
0.0,0.08630488
0.0,0.11539351
0.0,0.08430523
0.0,0.0544351
0.0,0.042480547
0.0,0.07766554
0.0,0.030234253
0.0,0.022585455
0.0,0.044415545
0.0,0.10819979
0.0,0.051165923
0.0,0.052496508
0.0,0.025554895
0.0,0.11872276
0.0,0.028581543
0.0,0.042067375
0.0,0.036242165
0.0,0.05983476
0.0,0.06224786
0.0,0.031129993
0.0,0.05451607
0.0,0.06733489
0.0,0.12993611
0.0,0.038779017
0.0,0.108627155
0.0,0.100686505
0.0,0.07366561
0.0,0.068628505
1.0,0.03923755
0.0,0.011015085
0.0,0.04452887
1.0,0.050791256
0.0,0.07999896
0.0,0.07056424
0.0,0.051712625
1.0,0.088521905
0.0,0.042497564
0.0,0.039732855
0.0,0.0533679
0.0,0.027268108
0.0,0.020581812
0.0,0.060434263
0.0,0.045177005
0.0,0.052417018
0.0,0.09561182
0.0,0.06322859
0.0,0.047191154
0.0,0.07485769
0.0,0.0753264
0.0,0.082089774
0.0,0.029073725
0.0,0.081891924
0.0,0.025090033
0.0,0.029851181
