ClaimNb,Predicted
0.0,0.053738147
0.0,0.05192656
0.0,0.0147013115
0.0,0.1145454
0.0,0.039662227
0.0,0.07531444
0.0,0.08519253
0.0,0.059706844
0.0,0.086657666
0.0,0.07189046
0.0,0.024014594
0.0,0.058146007
0.0,0.046925567
0.0,0.05919173
0.0,0.036572147
0.0,0.05523525
0.0,0.06114259
0.0,0.0321059
0.0,0.061619814
1.0,0.036835566
0.0,0.049658608
0.0,0.050701194
0.0,0.07744838
0.0,0.046185717
0.0,0.035660926
0.0,0.0062551755
0.0,0.0321272
0.0,0.0700919
0.0,0.015502725
0.0,0.08432625
0.0,0.1262594
0.0,0.04969921
0.0,0.06121803
0.0,0.025345858
0.0,0.0301902
0.0,0.04692373
0.0,0.03498928
0.0,0.07860607
0.0,0.061920542
0.0,0.026934162
0.0,0.049257692
0.0,0.13157092
0.0,0.024112195
0.0,0.029628115
1.0,0.11600296
0.0,0.050651245
0.0,0.047362845
0.0,0.05347504
0.0,0.06222876
0.0,0.02935929
0.0,0.04331377
0.0,0.054320805
0.0,0.0650441
0.0,0.006051408
0.0,0.06359637
0.0,0.065044746
0.0,0.041230593
0.0,0.08376779
0.0,0.040276736
0.0,0.06432666
0.0,0.017935809
0.0,0.03143757
0.0,0.0152392015
0.0,0.026502453
0.0,0.020506293
1.0,0.062252164
0.0,0.10522492
0.0,0.0207522
0.0,0.031030195
0.0,0.02170616
1.0,0.10455143
0.0,0.07906906
0.0,0.022527449
0.0,0.053990886
1.0,0.097565286
0.0,0.08731345
0.0,0.06485648
0.0,0.024503365
0.0,0.062659614
0.0,0.0609267
0.0,0.05947749
0.0,0.06876392
0.0,0.016419308
0.0,0.11105199
0.0,0.03400311
0.0,0.046396673
0.0,0.039604306
0.0,0.025566487
1.0,0.09558009
0.0,0.075778835
0.0,0.0627794
0.0,0.052722834
1.0,0.06329363
0.0,0.043795995
0.0,0.11811743
0.0,0.06004682
0.0,0.022845268
0.0,0.061141804
0.0,0.082713336
0.0,0.058745716
0.0,0.059909984
0.0,0.033136614
0.0,0.054374345
0.0,0.02175926
0.0,0.042577684
0.0,0.037227426
0.0,0.028422315
0.0,0.027166087
0.0,0.17614192
0.0,0.0527821
0.0,0.042155005
0.0,0.19282968
0.0,0.0666153
0.0,0.020902678
0.0,0.092114866
0.0,0.044363074
0.0,0.045228716
0.0,0.057021603
0.0,0.04922369
0.0,0.1719692
0.0,0.084312364
0.0,0.03397013
0.0,0.06749781
0.0,0.060655624
0.0,0.022695474
0.0,0.0066532707
0.0,0.061222207
0.0,0.06535613
0.0,0.07073329
0.0,0.022672318
0.0,0.03477924
0.0,0.086647704
0.0,0.0638487
1.0,0.061552845
1.0,0.07594717
0.0,0.19087432
0.0,0.08077568
0.0,0.06403556
0.0,0.055286396
0.0,0.09130916
0.0,0.06039422
1.0,0.053939007
1.0,0.27062997
0.0,0.015528293
0.0,0.04834499
0.0,0.07687987
0.0,0.027377404
0.0,0.030609263
0.0,0.02894762
0.0,0.06368665
0.0,0.06744563
0.0,0.043306008
0.0,0.019141585
0.0,0.11409009
0.0,0.025453616
0.0,0.07166904
0.0,0.034729738
0.0,0.035892285
1.0,0.08621846
0.0,0.019420682
0.0,0.0591371
0.0,0.046731457
0.0,0.11694808
0.0,0.04492961
0.0,0.05681581
0.0,0.057953794
0.0,0.044396106
0.0,0.03652659
0.0,0.038450364
0.0,0.04540485
0.0,0.0840226
0.0,0.036397338
0.0,0.0975424
0.0,0.067007355
0.0,0.04744854
0.0,0.020988682
0.0,0.04772587
0.0,0.033342615
1.0,0.0426264
0.0,0.012380093
0.0,0.08083764
1.0,0.05842081
0.0,0.07863936
0.0,0.046929054
0.0,0.021652209
0.0,0.09179607
0.0,0.09674446
0.0,0.06829915
0.0,0.03269941
0.0,0.03142844
0.0,0.036020756
0.0,0.029181685
0.0,0.03711663
0.0,0.08109472
0.0,0.055233855
0.0,0.17105088
0.0,0.0216326
0.0,0.03951828
0.0,0.030804208
0.0,0.026740734
0.0,0.049608365
0.0,0.062609695
0.0,0.026310759
0.0,0.012922326
0.0,0.08835986
0.0,0.10471918
0.0,0.05738898
0.0,0.017470064
0.0,0.09128352
0.0,0.027975157
0.0,0.07310569
0.0,0.04928685
0.0,0.05710092
0.0,0.05395645
0.0,0.07132039
1.0,0.042953942
0.0,0.035927594
0.0,0.07316292
0.0,0.056805663
0.0,0.047510255
0.0,0.040417872
0.0,0.023836836
0.0,0.037811656
0.0,0.014034439
0.0,0.06127536
0.0,0.06462747
0.0,0.05814494
0.0,0.035755187
0.0,0.07172248
0.0,0.08626059
0.0,0.02994466
0.0,0.031694457
0.0,0.070811376
0.0,0.038706765
0.0,0.061982047
0.0,0.045360595
0.0,0.008461597
0.0,0.08665056
0.0,0.060764544
0.0,0.06891894
0.0,0.032440625
0.0,0.013774904
0.0,0.026479527
0.0,0.0285485
0.0,0.012615977
0.0,0.03845187
0.0,0.053394295
0.0,0.03424995
0.0,0.051428065
0.0,0.08436233
0.0,0.12325574
0.0,0.046503674
0.0,0.02824573
0.0,0.05375947
0.0,0.040623143
0.0,0.073461324
0.0,0.07550286
0.0,0.023418576
0.0,0.060929257
0.0,0.06046078
0.0,0.06067638
0.0,0.06640141
0.0,0.025526773
0.0,0.03715137
0.0,0.04178513
0.0,0.054304253
0.0,0.016251622
0.0,0.041966237
0.0,0.031317607
0.0,0.029817095
0.0,0.113749936
0.0,0.04316629
0.0,0.05319156
0.0,0.020725846
0.0,0.059582233
0.0,0.031095233
0.0,0.034564264
0.0,0.017946683
0.0,0.03314175
0.0,0.071030006
0.0,0.044584133
0.0,0.033903442
0.0,0.023652645
0.0,0.052374493
0.0,0.049270164
0.0,0.0584838
0.0,0.023136396
0.0,0.074252956
0.0,0.028949317
0.0,0.051613174
0.0,0.07428573
0.0,0.034514397
1.0,0.031780433
0.0,0.04034322
1.0,0.031177873
0.0,0.024424182
0.0,0.026508875
0.0,0.024494417
0.0,0.0137400115
0.0,0.042801417
0.0,0.03713311
0.0,0.023274668
0.0,0.050045915
0.0,0.03616515
0.0,0.027749352
0.0,0.04121286
0.0,0.01729313
0.0,0.024424182
1.0,0.060434435
0.0,0.015189738
0.0,0.26892507
0.0,0.023807768
0.0,0.051483244
0.0,0.027874744
0.0,0.022477213
0.0,0.020134354
0.0,0.03310331
0.0,0.02849452
0.0,0.007562868
0.0,0.053687155
0.0,0.052907538
0.0,0.03011091
0.0,0.009791775
0.0,0.020467998
0.0,0.03889652
0.0,0.019576883
0.0,0.030716114
0.0,0.013076652
0.0,0.06740266
0.0,0.030956862
0.0,0.009433889
0.0,0.08744086
0.0,0.028543463
0.0,0.049549166
0.0,0.16981441
1.0,0.05539229
0.0,0.031582396
0.0,0.08512553
0.0,0.07720782
0.0,0.05251561
0.0,0.035490863
0.0,0.030221181
0.0,0.061061084
0.0,0.0760856
0.0,0.04604448
0.0,0.026394598
0.0,0.04477297
0.0,0.06223661
0.0,0.03506902
0.0,0.08245792
0.0,0.043394748
0.0,0.03367568
0.0,0.011940614
0.0,0.056444958
0.0,0.034841754
0.0,0.07688726
0.0,0.035785086
0.0,0.044136584
0.0,0.053079113
0.0,0.032384414
0.0,0.07234424
0.0,0.07678776
0.0,0.056810975
0.0,0.083961375
0.0,0.009388147
0.0,0.083675526
0.0,0.050030407
0.0,0.039521467
0.0,0.070687294
0.0,0.051626712
1.0,0.06297158
0.0,0.05697122
0.0,0.04772
0.0,0.1002758
0.0,0.03418545
0.0,0.076471455
0.0,0.06826838
0.0,0.0645824
0.0,0.028509742
0.0,0.044005476
0.0,0.03952603
0.0,0.049540117
0.0,0.016774924
0.0,0.029604701
0.0,0.049871728
0.0,0.031604014
0.0,0.032232974
0.0,0.058561407
0.0,0.17281052
0.0,0.04606196
0.0,0.037085492
0.0,0.08020575
0.0,0.06509228
0.0,0.071411386
0.0,0.034863956
0.0,0.076300316
0.0,0.065181404
0.0,0.012790054
0.0,0.0654008
0.0,0.07038273
0.0,0.07326738
0.0,0.07339014
1.0,0.013468012
0.0,0.07472965
0.0,0.048343536
0.0,0.08168003
1.0,0.040770825
0.0,0.01683114
0.0,0.0319989
0.0,0.031341042
0.0,0.044511586
0.0,0.052779786
0.0,0.11194674
0.0,0.045886844
0.0,0.025861714
0.0,0.021602295
0.0,0.013374932
0.0,0.06218507
0.0,0.05050625
0.0,0.047935244
0.0,0.014313372
0.0,0.04955538
0.0,0.026818335
0.0,0.07576191
0.0,0.066348925
0.0,0.067044094
0.0,0.11079367
0.0,0.062748834
0.0,0.064030945
0.0,0.03358269
0.0,0.06359079
0.0,0.024125857
0.0,0.03947421
0.0,0.053948574
0.0,0.38858265
0.0,0.07947147
0.0,0.084523834
0.0,0.08125603
0.0,0.075488456
0.0,0.024925271
0.0,0.044396617
0.0,0.10565424
0.0,0.073327735
0.0,0.060574997
0.0,0.023804214
0.0,0.011138663
0.0,0.049318068
0.0,0.055527534
0.0,0.0155429095
0.0,0.038996637
0.0,0.055882268
0.0,0.06432145
0.0,0.015445599
0.0,0.058836617
0.0,0.011668366
0.0,0.0337741
0.0,0.052336495
0.0,0.027300049
0.0,0.103579685
0.0,0.05114168
0.0,0.062365796
0.0,0.03111723
0.0,0.06560315
0.0,0.058810715
1.0,0.06720905
0.0,0.07090037
0.0,0.04299425
1.0,0.041815106
0.0,0.043582108
0.0,0.09149339
0.0,0.057054162
0.0,0.064198665
0.0,0.03967965
0.0,0.046935614
0.0,0.05249498
0.0,0.077727765
0.0,0.06519424
0.0,0.08427359
0.0,0.01809667
0.0,0.081376955
0.0,0.014217569
0.0,0.060396366
0.0,0.05503258
1.0,0.10326195
0.0,0.048687674
0.0,0.08887935
0.0,0.097184286
0.0,0.02269803
0.0,0.06736065
0.0,0.027151143
0.0,0.047354963
0.0,0.07986505
0.0,0.016290724
0.0,0.09387476
0.0,0.029022295
0.0,0.061719343
0.0,0.06998961
0.0,0.09370312
0.0,0.07678878
0.0,0.060580138
0.0,0.06257086
0.0,0.03367374
0.0,0.03787826
0.0,0.028711475
0.0,0.048206273
0.0,0.039441627
2.0,0.08612313
0.0,0.035108004
0.0,0.08125877
0.0,0.049985863
0.0,0.0655841
0.0,0.07523798
0.0,0.030926498
0.0,0.031427752
0.0,0.033470195
0.0,0.027060848
0.0,0.059245847
0.0,0.057559416
0.0,0.041841432
0.0,0.075173005
0.0,0.023431152
0.0,0.029680094
0.0,0.05700183
0.0,0.031688776
1.0,0.14355993
0.0,0.030794619
0.0,0.036145948
0.0,0.03486196
0.0,0.023111872
0.0,0.059343606
0.0,0.08502697
0.0,0.10494904
0.0,0.060311742
0.0,0.065399505
0.0,0.027445465
0.0,0.048970338
0.0,0.07047208
0.0,0.056707438
0.0,0.064082965
0.0,0.06631771
0.0,0.05583624
0.0,0.022222359
0.0,0.07171988
1.0,0.04701419
0.0,0.093351826
0.0,0.04914243
0.0,0.037532754
0.0,0.014285334
0.0,0.04337762
0.0,0.043685243
0.0,0.081325844
0.0,0.056382764
0.0,0.037859283
0.0,0.100865364
0.0,0.09472863
1.0,0.16654073
0.0,0.08083044
0.0,0.08735828
0.0,0.0070677046
0.0,0.0538286
0.0,0.05456228
0.0,0.06600003
0.0,0.050172456
0.0,0.053170208
0.0,0.07690856
0.0,0.023008488
0.0,0.043264378
0.0,0.04441078
0.0,0.06933218
0.0,0.080159456
0.0,0.08425704
0.0,0.023794863
0.0,0.04344647
0.0,0.026482204
0.0,0.05634866
0.0,0.05240232
0.0,0.020473767
1.0,0.045323234
0.0,0.0958634
0.0,0.05326532
0.0,0.10053241
0.0,0.01649126
0.0,0.05639535
0.0,0.0293183
0.0,0.056057613
0.0,0.028845558
0.0,0.01602437
0.0,0.03578268
0.0,0.066216186
0.0,0.03176804
0.0,0.037997402
0.0,0.076594636
1.0,0.16749594
0.0,0.058279827
0.0,0.052790835
0.0,0.026088472
0.0,0.11929173
0.0,0.040912326
2.0,0.052325767
0.0,0.022947842
0.0,0.09368453
0.0,0.021174543
0.0,0.07602094
0.0,0.037908077
0.0,0.07080236
0.0,0.06021447
0.0,0.059392538
0.0,0.06259896
0.0,0.038223486
0.0,0.02030281
0.0,0.06931391
0.0,0.04348108
0.0,0.03152038
0.0,0.018660298
0.0,0.035572186
0.0,0.03436274
0.0,0.018251263
0.0,0.065820575
0.0,0.05202391
0.0,0.08253042
0.0,0.047582693
0.0,0.022873979
0.0,0.052462727
0.0,0.05323571
0.0,0.033588152
0.0,0.037424117
0.0,0.07699488
0.0,0.08172191
0.0,0.04968412
0.0,0.016127888
0.0,0.04564248
1.0,0.07236789
0.0,0.025028959
0.0,0.028143365
0.0,0.010693152
1.0,0.0227517
0.0,0.05360021
0.0,0.012790365
0.0,0.04554764
0.0,0.060093425
0.0,0.051957272
0.0,0.03261501
0.0,0.05452075
0.0,0.03934044
0.0,0.01874259
0.0,0.11757034
0.0,0.03295605
0.0,0.0070488034
0.0,0.013653208
0.0,0.047850497
0.0,0.0879084
0.0,0.039820652
0.0,0.14657356
0.0,0.06430829
0.0,0.045133986
0.0,0.031565987
0.0,0.15929131
0.0,0.06838137
0.0,0.046762682
0.0,0.049597766
0.0,0.037831403
0.0,0.066984594
0.0,0.029175548
0.0,0.032523196
0.0,0.047211774
0.0,0.01618127
0.0,0.060343917
0.0,0.048480775
0.0,0.061218295
1.0,0.11430982
0.0,0.04886013
0.0,0.02983008
0.0,0.06570565
1.0,0.11716155
0.0,0.075207785
0.0,0.0740359
0.0,0.020096524
0.0,0.023925226
0.0,0.07167369
0.0,0.022289291
0.0,0.02267115
0.0,0.043684326
0.0,0.031362258
0.0,0.033018116
0.0,0.040879723
0.0,0.049059268
0.0,0.011561795
0.0,0.013196796
0.0,0.012314323
0.0,0.048978113
0.0,0.0593951
0.0,0.049082574
0.0,0.062032297
0.0,0.068353966
0.0,0.11191568
0.0,0.056948483
0.0,0.050777696
0.0,0.0440094
0.0,0.06054889
0.0,0.06979309
0.0,0.05256577
0.0,0.101711445
0.0,0.021123806
0.0,0.08885316
0.0,0.030433383
0.0,0.080418184
0.0,0.07043715
0.0,0.018051451
0.0,0.019890703
0.0,0.057257462
0.0,0.025695512
0.0,0.14109315
0.0,0.033578433
0.0,0.0339869
0.0,0.110730134
0.0,0.018293712
0.0,0.034500442
0.0,0.06092243
1.0,0.04804589
0.0,0.07364844
0.0,0.031847924
0.0,0.033998895
0.0,0.045555267
0.0,0.05064463
0.0,0.04700184
0.0,0.076894864
0.0,0.06428156
0.0,0.058336366
0.0,0.039994046
0.0,0.11052145
0.0,0.039173167
0.0,0.17458747
0.0,0.024923917
0.0,0.06029601
0.0,0.02314946
0.0,0.05035509
0.0,0.010219239
0.0,0.03976348
0.0,0.05917243
0.0,0.027736839
0.0,0.04870435
0.0,0.010031621
0.0,0.07321258
0.0,0.04071487
0.0,0.03689308
0.0,0.030714167
0.0,0.18445615
0.0,0.06205058
0.0,0.046111844
0.0,0.0691613
0.0,0.01965775
0.0,0.06563034
0.0,0.03885359
0.0,0.027492186
0.0,0.10720175
0.0,0.047137495
0.0,0.11229733
0.0,0.062466003
0.0,0.07398984
0.0,0.070621766
0.0,0.07339126
0.0,0.06066446
0.0,0.0385174
0.0,0.09321949
0.0,0.027708787
0.0,0.01782102
0.0,0.026797727
0.0,0.03745659
0.0,0.03455858
0.0,0.02435315
0.0,0.032500174
0.0,0.060696956
0.0,0.0696365
0.0,0.07239532
0.0,0.1321647
0.0,0.050575513
0.0,0.030589946
0.0,0.04441408
0.0,0.05097583
0.0,0.12672073
0.0,0.07649983
0.0,0.021303913
0.0,0.022699546
0.0,0.017423352
0.0,0.07777701
0.0,0.024451252
0.0,0.028870478
0.0,0.12413214
0.0,0.13398539
0.0,0.087663814
0.0,0.16551447
0.0,0.02526935
0.0,0.031049687
0.0,0.08438126
0.0,0.113898054
0.0,0.043864273
0.0,0.026018133
0.0,0.047309056
0.0,0.033860806
0.0,0.033832386
0.0,0.042253837
0.0,0.0446375
0.0,0.06965158
0.0,0.016510656
0.0,0.049176842
0.0,0.08101653
1.0,0.035537567
0.0,0.016123267
0.0,0.06455226
0.0,0.03532033
0.0,0.06585549
0.0,0.05291137
0.0,0.091861054
0.0,0.029086966
0.0,0.054594006
0.0,0.09747407
0.0,0.049005657
0.0,0.050122146
0.0,0.044048175
0.0,0.0242687
0.0,0.09825539
0.0,0.068733215
0.0,0.016312653
0.0,0.018429747
0.0,0.029844264
0.0,0.016867856
1.0,0.053901184
0.0,0.030461157
0.0,0.06669895
0.0,0.06616193
0.0,0.07310197
0.0,0.033079483
0.0,0.044892196
0.0,0.023308352
0.0,0.06272987
0.0,0.034604654
0.0,0.013278241
0.0,0.075364806
0.0,0.03188967
0.0,0.058929764
0.0,0.022908527
0.0,0.071629204
0.0,0.019486012
0.0,0.08486491
0.0,0.064597644
0.0,0.0139867915
0.0,0.061772294
0.0,0.015195932
0.0,0.07418212
0.0,0.07050404
0.0,0.01966797
0.0,0.05363214
0.0,0.059912942
0.0,0.05017911
0.0,0.017002081
0.0,0.03845438
0.0,0.0309002
0.0,0.009876029
0.0,0.02026934
0.0,0.010236356
0.0,0.025585243
0.0,0.038161878
0.0,0.03196553
0.0,0.048904464
0.0,0.08257583
0.0,0.07579916
0.0,0.096006334
0.0,0.052423142
0.0,0.044118132
0.0,0.02746429
0.0,0.020101316
0.0,0.046152495
0.0,0.09333774
0.0,0.056448754
0.0,0.046135575
0.0,0.060219236
0.0,0.053255767
0.0,0.05722573
0.0,0.043624397
0.0,0.026189707
0.0,0.06856879
0.0,0.013088854
0.0,0.04935498
0.0,0.045751996
0.0,0.028801192
0.0,0.04585786
0.0,0.025198083
0.0,0.015559001
0.0,0.054486025
0.0,0.0841453
0.0,0.074434444
0.0,0.046677805
0.0,0.044408977
0.0,0.040109687
0.0,0.0293369
0.0,0.016364291
0.0,0.0804254
0.0,0.057857472
0.0,0.022360507
0.0,0.073596306
0.0,0.064058036
0.0,0.020934299
0.0,0.06864295
0.0,0.024478842
0.0,0.10704356
0.0,0.013965619
0.0,0.052954182
0.0,0.013860248
0.0,0.02941596
0.0,0.029105878
0.0,0.489858
0.0,0.060523894
0.0,0.0778699
0.0,0.060845234
0.0,0.05589234
1.0,0.1065878
0.0,0.061835464
0.0,0.06621836
0.0,0.076923795
0.0,0.010928833
0.0,0.03538832
0.0,0.039980758
0.0,0.04382591
0.0,0.06859358
0.0,0.07006747
0.0,0.047724757
0.0,0.06019825
0.0,0.03411372
0.0,0.024871144
0.0,0.057029247
0.0,0.04169097
0.0,0.015396913
0.0,0.01798917
0.0,0.04909465
0.0,0.043252703
0.0,0.027918413
0.0,0.0657806
0.0,0.030625353
0.0,0.05000758
0.0,0.06038057
0.0,0.021245388
0.0,0.04368043
0.0,0.050903104
0.0,0.021754686
0.0,0.026024945
0.0,0.040486213
0.0,0.023884976
0.0,0.054823782
0.0,0.017786289
1.0,0.068008006
0.0,0.09125258
0.0,0.057457242
0.0,0.055254534
0.0,0.0696845
0.0,0.024723165
0.0,0.025888858
0.0,0.0688628
0.0,0.080776334
0.0,0.04117986
0.0,0.058956522
0.0,0.11876097
0.0,0.042353082
0.0,0.060917053
0.0,0.047761068
0.0,0.041483153
0.0,0.015327908
0.0,0.056235865
0.0,0.025311377
0.0,0.05554477
0.0,0.064799845
0.0,0.044837624
0.0,0.137768
0.0,0.043870382
0.0,0.033261027
0.0,0.07069899
0.0,0.017727688
0.0,0.042761516
0.0,0.052412666
0.0,0.017670745
0.0,0.04977233
1.0,0.083489306
0.0,0.016644556
0.0,0.05740581
0.0,0.06953026
0.0,0.040038943
0.0,0.08394901
0.0,0.069184594
0.0,0.045645308
0.0,0.05706548
0.0,0.017099656
0.0,0.03575957
0.0,0.06022337
0.0,0.14755356
0.0,0.04791109
0.0,0.08920552
0.0,0.076186545
0.0,0.028066508
0.0,0.013317003
0.0,0.00955025
0.0,0.061313193
0.0,0.073468186
1.0,0.08825833
0.0,0.041409276
0.0,0.019988682
0.0,0.047076553
0.0,0.053740762
0.0,0.05759994
0.0,0.04534831
0.0,0.028398039
0.0,0.06040479
0.0,0.042726785
0.0,0.08428541
0.0,0.07289002
0.0,0.030669676
0.0,0.030729474
0.0,0.036349714
0.0,0.06655359
0.0,0.043370504
0.0,0.06173101
0.0,0.05729824
0.0,0.029884849
0.0,0.015029669
0.0,0.05873062
0.0,0.042242132
0.0,0.060241953
0.0,0.036520164
0.0,0.02795854
0.0,0.045080237
0.0,0.1065218
0.0,0.02131447
0.0,0.017947247
0.0,0.053058516
0.0,0.015768835
0.0,0.109055795
0.0,0.07920417
0.0,0.05072574
1.0,0.07271329
0.0,0.038513213
0.0,0.060470063
1.0,0.031898275
0.0,0.056613103
0.0,0.033587657
0.0,0.068030186
1.0,0.07691591
0.0,0.025722003
0.0,0.05542019
0.0,0.060378384
0.0,0.026533345
0.0,0.065937795
0.0,0.052436516
0.0,0.04708194
0.0,0.06698535
0.0,0.07095932
0.0,0.11534386
0.0,0.065709606
0.0,0.0075218393
0.0,0.046645742
0.0,0.022085536
0.0,0.07246332
0.0,0.1516672
